fips,county_name,state_name,category,topic_area,year,variable_name,value
25027,Worcester County,Massachusetts,Food Access,Food Insecurity,2018,food_banks,1
25027,Worcester County,Massachusetts,Food Access,Food Insecurity,2019,food_desert_1and10,18
25027,Worcester County,Massachusetts,Food Access,Food Insecurity,2019,food_desert_half_and10,52
25027,Worcester County,Massachusetts,Food Access,Food Insecurity,2019,food_desert_1and20,18
25027,Worcester County,Massachusetts,Food Access,Food Insecurity,2019,food_desert_vehicle,30
25027,Worcester County,Massachusetts,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
25027,Worcester County,Massachusetts,Food Retail,General DTC,2017,direct_sales_per_capita,37.50441827
25027,Worcester County,Massachusetts,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,6.702448567
26001,Alcona County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26001,Alcona County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26001,Alcona County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26001,Alcona County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26001,Alcona County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26001,Alcona County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8
26001,Alcona County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,8.984639165
26003,Alger County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26003,Alger County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26003,Alger County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,1
26003,Alger County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26003,Alger County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26003,Alger County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,6.9
26003,Alger County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,23.90088806
26003,Alger County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,36.07060629
26005,Allegan County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26005,Allegan County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26005,Allegan County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26005,Allegan County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,2
26005,Allegan County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26005,Allegan County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.9
26005,Allegan County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,24.05386141
26005,Allegan County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,649.265331
26007,Alpena County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26007,Alpena County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26007,Alpena County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,3
26007,Alpena County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26007,Alpena County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26007,Alpena County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
26007,Alpena County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,11.10252266
26007,Alpena County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.597287612
26009,Antrim County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26009,Antrim County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26009,Antrim County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26009,Antrim County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26009,Antrim County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26009,Antrim County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.5
26009,Antrim County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,39.45560708
26009,Antrim County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,26.70444788
26011,Arenac County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26011,Arenac County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26011,Arenac County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26011,Arenac County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26011,Arenac County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26011,Arenac County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,6.9
26011,Arenac County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,1.196410768
26013,Baraga County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26013,Baraga County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26013,Baraga County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26013,Baraga County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26013,Baraga County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26013,Baraga County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.4
26013,Baraga County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,12.08387632
26013,Baraga County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.777040635
26015,Barry County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26015,Barry County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26015,Barry County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26015,Barry County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26015,Barry County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26015,Barry County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.8
26015,Barry County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,31.8060278
26015,Barry County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,2.657379593
26017,Bay County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26017,Bay County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,5
26017,Bay County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,11
26017,Bay County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,5
26017,Bay County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,6
26017,Bay County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.7
26017,Bay County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,5.976649814
26017,Bay County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,8.384577749
26019,Benzie County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26019,Benzie County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26019,Benzie County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26019,Benzie County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26019,Benzie County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26019,Benzie County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,16.90092756
26019,Benzie County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,7.51152336
26021,Berrien County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26021,Berrien County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,10
26021,Berrien County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,16
26021,Berrien County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,10
26021,Berrien County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,9
26021,Berrien County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.1
26021,Berrien County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,66.36241646
26021,Berrien County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,155.5371161
26023,Branch County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26023,Branch County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26023,Branch County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26023,Branch County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,2
26023,Branch County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,4
26023,Branch County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.3
26023,Branch County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,24.99424096
26023,Branch County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,5.459571527
26025,Calhoun County,Michigan,Food Access,Food Insecurity,2018,food_banks,1
26025,Calhoun County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,14
26025,Calhoun County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,20
26025,Calhoun County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,13
26025,Calhoun County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,12
26025,Calhoun County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
26025,Calhoun County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,6.352141238
26025,Calhoun County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,2.244125015
26027,Cass County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26027,Cass County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26027,Cass County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26027,Cass County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26027,Cass County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26027,Cass County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.3
26027,Cass County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,23.54956112
26027,Cass County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,43.45964462
26029,Charlevoix County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26029,Charlevoix County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26029,Charlevoix County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26029,Charlevoix County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26029,Charlevoix County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26029,Charlevoix County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.5
26029,Charlevoix County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,25.17311297
26029,Charlevoix County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,9.525995639
26031,Cheboygan County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26031,Cheboygan County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26031,Cheboygan County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26031,Cheboygan County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26031,Cheboygan County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26031,Cheboygan County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.4
26031,Cheboygan County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,26.25251291
26033,Chippewa County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26033,Chippewa County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,3
26033,Chippewa County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,4
26033,Chippewa County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,3
26033,Chippewa County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,3
26033,Chippewa County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.1
26033,Chippewa County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,13.0996261
26033,Chippewa County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,3.394235104
26035,Clare County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26035,Clare County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26035,Clare County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26035,Clare County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26035,Clare County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26035,Clare County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.7
26035,Clare County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,8.449417675
26037,Clinton County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26037,Clinton County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26037,Clinton County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26037,Clinton County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,2
26037,Clinton County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26037,Clinton County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
26037,Clinton County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,8.26077534
26037,Clinton County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,5.264969468
26039,Crawford County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26039,Crawford County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26039,Crawford County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26039,Crawford County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26039,Crawford County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26039,Crawford County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
26039,Crawford County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,6.040123679
26041,Delta County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26041,Delta County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26041,Delta County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,4
26041,Delta County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26041,Delta County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26041,Delta County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
26041,Delta County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,5.644376477
26043,Dickinson County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26043,Dickinson County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26043,Dickinson County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,3
26043,Dickinson County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26043,Dickinson County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26043,Dickinson County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.4
26043,Dickinson County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,9.167814283
26043,Dickinson County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.455833169
26045,Eaton County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26045,Eaton County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,3
26045,Eaton County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,4
26045,Eaton County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,3
26045,Eaton County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26045,Eaton County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.8
26045,Eaton County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,4.301686738
26045,Eaton County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.834655636
26047,Emmet County,Michigan,Food Access,Food Insecurity,2018,food_banks,1
26047,Emmet County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26047,Emmet County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,1
26047,Emmet County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26047,Emmet County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,0
26047,Emmet County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8
26047,Emmet County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,53.6558913
26047,Emmet County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,22.92652065
26049,Genesee County,Michigan,Food Access,Food Insecurity,2018,food_banks,1
26049,Genesee County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,31
26049,Genesee County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,64
26049,Genesee County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,31
26049,Genesee County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,30
26049,Genesee County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,6.6
26049,Genesee County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,3.910305976
26049,Genesee County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.149735508
26051,Gladwin County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26051,Gladwin County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,3
26051,Gladwin County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,3
26051,Gladwin County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26051,Gladwin County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26051,Gladwin County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
26051,Gladwin County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,20.68637553
26051,Gladwin County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.396290719
26053,Gogebic County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26053,Gogebic County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26053,Gogebic County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,3
26053,Gogebic County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26053,Gogebic County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26053,Gogebic County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
26053,Gogebic County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,3.910833007
26055,Grand Traverse County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26055,Grand Traverse County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26055,Grand Traverse County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26055,Grand Traverse County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26055,Grand Traverse County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26055,Grand Traverse County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.3
26055,Grand Traverse County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,34.13683052
26055,Grand Traverse County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,25.62985393
26057,Gratiot County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26057,Gratiot County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,3
26057,Gratiot County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,3
26057,Gratiot County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,3
26057,Gratiot County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26057,Gratiot County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,6.8
26057,Gratiot County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,23.11180457
26057,Gratiot County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,13.31122922
26059,Hillsdale County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26059,Hillsdale County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26059,Hillsdale County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26059,Hillsdale County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,2
26059,Hillsdale County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26059,Hillsdale County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.2
26059,Hillsdale County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,26.5480939
26061,Houghton County,Michigan,Food Access,Food Insecurity,2018,food_banks,1
26061,Houghton County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26061,Houghton County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,4
26061,Houghton County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,2
26061,Houghton County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,3
26061,Houghton County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.5
26061,Houghton County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,9.420190056
26061,Houghton County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.322131938
26063,Huron County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26063,Huron County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26063,Huron County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26063,Huron County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26063,Huron County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26063,Huron County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
26063,Huron County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,21.22762148
26063,Huron County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,23.46547315
26065,Ingham County,Michigan,Food Access,Food Insecurity,2018,food_banks,1
26065,Ingham County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,25
26065,Ingham County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,35
26065,Ingham County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,25
26065,Ingham County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,26
26065,Ingham County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,6.8
26065,Ingham County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,1.70235642
26065,Ingham County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.103381969
26067,Ionia County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26067,Ionia County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26067,Ionia County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26067,Ionia County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26067,Ionia County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26067,Ionia County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
26067,Ionia County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,13.17447232
26069,Iosco County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26069,Iosco County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26069,Iosco County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,2
26069,Iosco County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,2
26069,Iosco County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26069,Iosco County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
26069,Iosco County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,4.133216755
26071,Iron County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26071,Iron County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,1
26071,Iron County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,1
26071,Iron County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,1
26071,Iron County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26071,Iron County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.9
26071,Iron County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,4.135203164
26071,Iron County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,129.6296296
26073,Isabella County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26073,Isabella County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,2
26073,Isabella County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,6
26073,Isabella County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,2
26073,Isabella County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,2
26073,Isabella County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
26073,Isabella County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,11.69384912
26073,Isabella County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,13.03069108
26075,Jackson County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26075,Jackson County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,8
26075,Jackson County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,11
26075,Jackson County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,8
26075,Jackson County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,9
26075,Jackson County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.4
26075,Jackson County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,7.778618255
26075,Jackson County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,3.006807867
26077,Kalamazoo County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26077,Kalamazoo County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,10
26077,Kalamazoo County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,20
26077,Kalamazoo County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,10
26077,Kalamazoo County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,13
26077,Kalamazoo County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
26077,Kalamazoo County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,3.741658269
26077,Kalamazoo County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.547559747
26079,Kalkaska County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26079,Kalkaska County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26079,Kalkaska County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26079,Kalkaska County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
26079,Kalkaska County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,1
26079,Kalkaska County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,7.9
26079,Kalkaska County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,9.073380969
26081,Kent County,Michigan,Food Access,Food Insecurity,2018,food_banks,1
26081,Kent County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,5
26081,Kent County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,33
26081,Kent County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,5
26081,Kent County,Michigan,Food Access,Food Insecurity,2019,food_desert_vehicle,15
26081,Kent County,Michigan,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
26081,Kent County,Michigan,Food Retail,General DTC,2017,direct_sales_per_capita,5.589012541
26081,Kent County,Michigan,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,28.18095758
26083,Keweenaw County,Michigan,Food Access,Food Insecurity,2018,food_banks,0
26083,Keweenaw County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and10,0
26083,Keweenaw County,Michigan,Food Access,Food Insecurity,2019,food_desert_half_and10,0
26083,Keweenaw County,Michigan,Food Access,Food Insecurity,2019,food_desert_1and20,0
